"dateTime","value"
"2018-01-02","0.80838"
"2018-01-03","3.99585"
"2018-01-04","4.32933"
"2018-01-05","5.112509999999999"
"2018-01-06","10.02858"
"2018-01-07","4.40004"
"2018-01-08","3.50973"
"2018-01-09","9.68586"
"2018-01-10","10.53964"
"2018-01-11","4.3138499999999995"
"2018-01-12","8.020439999999999"
"2018-01-13","3.4377899999999997"
"2018-01-14","0.039369999999999995"
"2018-01-15","2.972"
"2018-01-16","6.01762"
"2018-01-17","8.49641"
"2018-01-18","4.5047999999999995"
"2018-01-19","6.918069999999999"
"2018-01-20","5.62153"
"2018-01-21","0.08693"
"2018-01-22","5.43373"
"2018-01-23","7.028779999999999"
"2018-01-24","6.350359999999999"
"2018-01-25","4.35881"
"2018-01-26","9.174669999999999"
"2018-01-27","3.90503"
"2018-01-28","4.80189"
"2018-01-29","4.87136"
"2018-01-30","8.01553"
"2018-01-31","6.310429999999999"
"2018-02-01","2.44311"
"2018-02-02","6.57126"
"2018-02-03","6.59164"
"2018-02-04","6.15688"
"2018-02-05","8.357999999999999"
"2018-02-06","5.8941799999999995"
"2018-02-07","7.464239999999999"
"2018-02-08","4.59025"
"2018-02-09","7.71308"
"2018-02-10","7.293279999999999"
"2018-02-11","5.16162"
"2018-02-12","6.00641"
"2018-02-13","9.36997"
"2018-02-14","6.89206"
"2018-02-15","5.41721"
"2018-02-16","6.951309999999999"
"2018-02-17","6.29543"
"2018-02-18","3.49321"
"2018-02-19","0.12631"
"2018-02-20","5.03456"
"2018-02-21","6.18696"
"2018-02-22","2.9570499999999997"
"2018-02-23","6.980519999999999"
"2018-02-24","1.00379"
"2018-02-25","4.0664299999999995"
"2018-02-26","8.00954"
"2018-02-27","9.843259999999999"
"2018-02-28","7.45006"
"2018-03-01","4.647209999999999"
"2018-03-02","6.22113"
"2018-03-03","4.662319999999999"
"2018-03-04","5.59479"
"2018-03-05","6.13669"
"2018-03-06","3.5538499999999997"
"2018-03-07","0.29571"
"2018-03-08","0.0"
"2018-03-09","5.56393"
"2018-03-10","5.9239299999999995"
"2018-03-11","6.40911"
"2018-03-12","7.3438099999999995"
"2018-03-13","4.48994"
"2018-03-14","0.0"
"2018-03-15","7.480519999999999"
"2018-03-16","3.65197"
"2018-03-17","6.71235"
"2018-03-18","4.7306799999999996"
"2018-03-19","6.417809999999999"
"2018-03-20","2.8834299999999997"
"2018-03-21","0.0"
"2018-03-22","0.0"
"2018-03-23","4.5412099999999995"
"2018-03-24","6.534339999999999"
"2018-03-25","5.22997"
"2018-03-26","10.603349999999999"
"2018-03-27","2.99057"
"2018-03-28","9.487359999999999"
"2018-03-29","5.72927"
"2018-03-30","6.0168099999999995"
"2018-03-31","3.9260099999999998"
"2018-04-01","5.02862"
"2018-04-02","5.54946"
"2018-04-03","7.06964"
"2018-04-04","5.020449999999999"
"2018-04-05","6.418769999999999"
"2018-04-06","8.40692"
"2018-04-07","0.5832499999999999"
"2018-04-08","4.9238599999999995"
"2018-04-09","11.106359999999999"
"2018-04-10","6.18547"
"2018-04-11","7.34953"
"2018-04-12","4.584309999999999"
"2018-04-13","5.77088"
"2018-04-14","6.2568"
"2018-04-15","5.4120099999999995"
"2018-04-16","7.596909999999999"
"2018-04-17","8.358749999999999"
"2018-04-18","5.4279"
"2018-04-19","4.47723"
"2018-04-20","6.23077"
"2018-04-21","8.55564"
"2018-04-22","0.16568"
"2018-04-23","0.0"
"2018-04-24","6.4361299999999995"
"2018-04-25","3.5025"
"2018-04-26","7.92781"
"2018-04-27","7.10159"
"2018-04-28","7.68633"
"2018-04-29","5.48928"
"2018-04-30","5.30279"
"2018-05-01","8.28816"
"2018-05-02","5.52694"
"2018-05-03","0.0"
"2018-05-04","0.65309"
"2018-05-05","5.0746899999999995"
"2018-05-06","5.17945"
"2018-05-07","5.264889999999999"
"2018-05-08","0.0"
"2018-05-09","5.81769"
"2018-05-10","6.58571"
"2018-05-11","6.23377"
"2018-05-12","4.35323"
"2018-05-13","5.38566"
"2018-05-14","5.61782"
"2018-05-15","5.11927"
"2018-05-16","6.407629999999999"
"2018-05-17","7.15583"
"2018-05-18","7.47532"
"2018-05-19","3.75561"
"2018-05-20","4.351"
"2018-05-21","6.89206"
"2018-05-22","4.61625"
"2018-05-23","6.66991"
"2018-05-24","5.37114"
"2018-05-25","5.48408"
"2018-05-26","4.16005"
"2018-05-27","6.644769999999999"
"2018-05-28","7.71679"
"2018-05-29","5.97669"
"2018-05-30","0.39081"
"2018-05-31","4.61477"
"2018-06-01","4.95843"
"2018-06-02","4.0686599999999995"
"2018-06-03","5.96406"
"2018-06-04","4.72884"
"2018-06-05","8.14848"
"2018-06-06","5.17743"
"2018-06-07","6.25903"
"2018-06-08","5.45064"
"2018-06-09","6.3199499999999995"
"2018-06-10","3.5103199999999997"
"2018-06-11","5.29768"
"2018-06-12","5.72853"
"2018-06-13","6.52874"
"2018-06-14","8.62177"
"2018-06-15","5.741899999999999"
"2018-06-16","4.11364"
"2018-06-17","6.7159699999999996"
"2018-06-18","3.57197"
